Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
5.357708500000000,41,209,3,Read,ACK
5.357804700000000,41,209,12,Read,ACK
5.357900800000000,41,209,48,Read,ACK
5.357996900000000,41,209,195,Read,ACK
5.358093100000000,41,209,14,Read,ACK
5.358189300000000,41,209,140,Read,ACK
5.358285400000000,41,209,140,Read,ACK
5.358381600000000,41,209,233,Read,ACK
5.358477800000000,41,209,20,Read,ACK
5.358574000000000,41,209,213,Read,ACK
5.358670200000000,41,209,64,Read,ACK
5.358766300000000,41,209,2,Read,ACK
5.358862500000000,41,209,19,Read,ACK
5.358958700000000,41,209,113,Read,ACK
5.359054900000000,41,209,15,Read,ACK
5.359151000000000,41,209,142,Read,NAK
5.359549000000000,42,208,109,Write,ACK
5.359644200000000,42,208,0,Write,ACK
5.359739400000000,42,208,48,Write,ACK
5.360051000000000,43,208,111,Write,ACK
5.360146100000000,43,208,56,Write,ACK
5.360241300000000,43,208,131,Write,ACK
5.360336400000000,43,208,248,Write,ACK
5.360431600000000,43,208,131,Write,ACK
5.360526800000000,43,208,48,Write,ACK
5.360622000000000,43,208,0,Write,ACK
5.360717200000000,43,208,248,Write,ACK
5.360812300000000,43,208,131,Write,ACK
5.360907500000000,43,208,37,Write,ACK
5.361002600000000,43,208,142,Write,ACK
5.361097800000000,43,208,248,Write,ACK
5.361192900000000,43,208,131,Write,ACK
5.361288100000000,43,208,48,Write,ACK
5.361383300000000,43,208,0,Write,ACK
5.361478500000000,43,208,248,Write,ACK
5.361573600000000,43,208,131,Write,ACK
5.361820200000000,44,208,109,Write,ACK
5.361915400000000,44,208,0,Write,ACK
5.362010600000000,44,208,48,Write,ACK
5.362252100000000,45,208,111,Write,ACK
5.362477400000000,46,209,56,Read,ACK
5.362573600000000,46,209,131,Read,ACK
5.362669700000000,46,209,248,Read,ACK
5.362765900000000,46,209,131,Read,ACK
5.362862100000000,46,209,48,Read,ACK
5.362958300000000,46,209,0,Read,ACK
5.363054400000000,46,209,248,Read,ACK
5.363150500000000,46,209,131,Read,ACK
5.363246700000000,46,209,37,Read,ACK
5.363342900000000,46,209,142,Read,ACK
5.363439000000000,46,209,248,Read,ACK
5.363535200000000,46,209,131,Read,ACK
5.363631400000000,46,209,48,Read,ACK
5.363727600000000,46,209,0,Read,ACK
5.363823800000000,46,209,248,Read,ACK
5.363919900000000,46,209,131,Read,NAK
5.364327900000000,47,208,109,Write,ACK
5.364423100000000,47,208,0,Write,ACK
5.364518300000000,47,208,64,Write,ACK
5.364824800000000,48,208,111,Write,ACK
5.364920000000000,48,208,255,Write,ACK
5.365015200000000,48,208,255,Write,ACK
5.365110300000000,48,208,255,Write,ACK
5.365205500000000,48,208,255,Write,ACK
5.365300700000000,48,208,15,Write,ACK
5.365395900000000,48,208,254,Write,ACK
5.365491000000000,48,208,169,Write,ACK
5.365586200000000,48,208,214,Write,ACK
5.365681400000000,48,208,36,Write,ACK
5.365776600000000,48,208,0,Write,ACK
5.365871800000000,48,208,4,Write,ACK
5.365966900000000,48,208,0,Write,ACK
5.366062100000000,48,208,26,Write,ACK
5.366157200000000,48,208,130,Write,ACK
5.366252400000000,48,208,121,Write,ACK
5.366347500000000,48,208,161,Write,ACK
5.366594100000000,49,208,109,Write,ACK
5.366689300000000,49,208,0,Write,ACK
5.366784500000000,49,208,64,Write,ACK
5.367026000000000,50,208,111,Write,ACK
5.367251300000000,51,209,255,Read,ACK
5.367347400000000,51,209,255,Read,ACK
5.367443600000000,51,209,255,Read,ACK
5.367539800000000,51,209,255,Read,ACK
5.367636000000000,51,209,15,Read,ACK
5.367732200000000,51,209,254,Read,ACK
5.367828300000000,51,209,169,Read,ACK
5.367924500000000,51,209,214,Read,ACK
5.368020700000000,51,209,36,Read,ACK
5.368116900000000,51,209,0,Read,ACK
5.368213100000000,51,209,4,Read,ACK
5.368309200000000,51,209,0,Read,ACK
5.368405400000000,51,209,26,Read,ACK
5.368501600000000,51,209,130,Read,ACK
5.368597800000000,51,209,121,Read,ACK
5.368693900000000,51,209,161,Read,NAK
5.369091900000000,52,208,109,Write,ACK
5.369187000000000,52,208,0,Write,ACK
5.369282200000000,52,208,80,Write,ACK
5.369588700000000,53,208,111,Write,ACK
5.369683900000000,53,208,0,Write,ACK
5.369779000000000,53,208,0,Write,ACK
5.369874200000000,53,208,0,Write,ACK
5.369969400000000,53,208,60,Write,ACK
5.370064600000000,53,208,255,Write,ACK
5.370159800000000,53,208,255,Write,ACK
5.370254900000000,53,208,0,Write,ACK
5.370350100000000,53,208,0,Write,ACK
5.370445300000000,53,208,0,Write,ACK
5.370540500000000,53,208,16,Write,ACK
5.370635700000000,53,208,0,Write,ACK
5.370730800000000,53,208,0,Write,ACK
5.370826000000000,53,208,56,Write,ACK
5.370921200000000,53,208,131,Write,ACK
5.371016400000000,53,208,111,Write,ACK
5.371111600000000,53,208,162,Write,ACK
5.371358200000000,54,208,109,Write,ACK
5.371453300000000,54,208,0,Write,ACK
5.371548500000000,54,208,80,Write,ACK
5.371790100000000,55,208,111,Write,ACK
5.372015300000000,56,209,0,Read,ACK
5.372111500000000,56,209,0,Read,ACK
5.372207600000000,56,209,0,Read,ACK
5.372303700000000,56,209,60,Read,ACK
5.372399900000000,56,209,255,Read,ACK
5.372496100000000,56,209,255,Read,ACK
5.372592200000000,56,209,0,Read,ACK
5.372688400000000,56,209,0,Read,ACK
5.372784600000000,56,209,0,Read,ACK
5.372880800000000,56,209,16,Read,ACK
5.372977000000000,56,209,0,Read,ACK
5.373073100000000,56,209,0,Read,ACK
5.373169300000000,56,209,56,Read,ACK
5.373265500000000,56,209,131,Read,ACK
5.373361700000000,56,209,111,Read,ACK
5.373457800000000,56,209,162,Read,NAK
5.373855900000000,57,208,109,Write,ACK
5.373951100000000,57,208,0,Write,ACK
5.374046200000000,57,208,96,Write,ACK
5.374357800000000,58,208,111,Write,ACK
5.374452900000000,58,208,0,Write,ACK
5.374548100000000,58,208,62,Write,ACK
5.374643300000000,58,208,3,Write,ACK
5.374738500000000,58,208,48,Write,ACK
5.374833700000000,58,208,64,Write,ACK
5.374928800000000,58,208,0,Write,ACK
5.375024000000000,58,208,0,Write,ACK
5.375119100000000,58,208,0,Write,ACK
5.375214300000000,58,208,2,Write,ACK
5.375309400000000,58,208,202,Write,ACK
5.375404500000000,58,208,227,Write,ACK
5.375499700000000,58,208,9,Write,ACK
5.375594900000000,58,208,62,Write,ACK
5.375690100000000,58,208,128,Write,ACK
5.375785300000000,58,208,0,Write,ACK
5.375880400000000,58,208,0,Write,ACK
5.376127000000000,59,208,109,Write,ACK
5.376222200000000,59,208,0,Write,ACK
5.376317400000000,59,208,96,Write,ACK
5.376558900000000,60,208,111,Write,ACK
5.376784200000000,61,209,0,Read,ACK
5.376880400000000,61,209,62,Read,ACK
5.376976600000000,61,209,3,Read,ACK
5.377072800000000,61,209,48,Read,ACK
5.377168900000000,61,209,64,Read,ACK
5.377265100000000,61,209,0,Read,ACK
5.377361200000000,61,209,0,Read,ACK
5.377457300000000,61,209,0,Read,ACK
5.377553500000000,61,209,2,Read,ACK
5.377649700000000,61,209,202,Read,ACK
5.377745800000000,61,209,227,Read,ACK
5.377842000000000,61,209,9,Read,ACK
5.377938200000000,61,209,62,Read,ACK
5.378034400000000,61,209,128,Read,ACK
5.378130600000000,61,209,0,Read,ACK
5.378226700000000,61,209,0,Read,NAK
5.378629800000000,62,208,109,Write,ACK
5.378724900000000,62,208,0,Write,ACK
5.378820100000000,62,208,112,Write,ACK
5.379126600000000,63,208,111,Write,ACK
5.379221800000000,63,208,32,Write,ACK
5.379317000000000,63,208,0,Write,ACK
5.379412100000000,63,208,0,Write,ACK
5.379507200000000,63,208,0,Write,ACK
5.379602400000000,63,208,0,Write,ACK
5.379697500000000,63,208,0,Write,ACK
5.379792700000000,63,208,0,Write,ACK
5.379887900000000,63,208,0,Write,ACK
5.379983100000000,63,208,64,Write,ACK
5.380078300000000,63,208,0,Write,ACK
5.380173400000000,63,208,0,Write,ACK
5.380268600000000,63,208,0,Write,ACK
5.380363800000000,63,208,96,Write,ACK
5.380459000000000,63,208,0,Write,ACK
5.380554200000000,63,208,0,Write,ACK
5.380649300000000,63,208,0,Write,ACK
5.380895900000000,64,208,109,Write,ACK
5.380991100000000,64,208,0,Write,ACK
5.381088300000000,64,208,112,Write,ACK
5.381329800000000,65,208,111,Write,ACK
5.381555100000000,66,209,32,Read,ACK
5.381651300000000,66,209,0,Read,ACK
5.381747500000000,66,209,0,Read,ACK
5.381843700000000,66,209,0,Read,ACK
5.381939800000000,66,209,0,Read,ACK
5.382036000000000,66,209,0,Read,ACK
5.382132200000000,66,209,0,Read,ACK
5.382228400000000,66,209,0,Read,ACK
5.382324600000000,66,209,64,Read,ACK
5.382420700000000,66,209,0,Read,ACK
5.382516900000000,66,209,0,Read,ACK
5.382613100000000,66,209,0,Read,ACK
5.382709300000000,66,209,96,Read,ACK
5.382805500000000,66,209,0,Read,ACK
5.382901600000000,66,209,0,Read,ACK
5.382997800000000,66,209,0,Read,NAK
5.383395800000000,67,208,109,Write,ACK
5.383490900000000,67,208,0,Write,ACK
5.383586000000000,67,208,128,Write,ACK
5.383892500000000,68,208,111,Write,ACK
5.383987700000000,68,208,0,Write,ACK
5.384088700000000,68,208,12,Write,ACK
5.384183800000000,68,208,0,Write,ACK
5.384279000000000,68,208,0,Write,ACK
5.384374200000000,68,208,0,Write,ACK
5.384469400000000,68,208,12,Write,ACK
5.384564500000000,68,208,24,Write,ACK
5.384659600000000,68,208,110,Write,ACK
5.384754800000000,68,208,0,Write,ACK
5.384850000000000,68,208,0,Write,ACK
5.384945100000000,68,208,6,Write,ACK
5.385040300000000,68,208,146,Write,ACK
5.385135500000000,68,208,10,Write,ACK
5.385230700000000,68,208,22,Write,ACK
5.385325900000000,68,208,192,Write,ACK
5.385421000000000,68,208,223,Write,ACK
5.385667600000000,69,208,109,Write,ACK
5.385762800000000,69,208,0,Write,ACK
5.385858000000000,69,208,128,Write,ACK
5.386099500000000,70,208,111,Write,ACK
5.386324800000000,71,209,0,Read,ACK
5.386420900000000,71,209,12,Read,ACK
5.386517100000000,71,209,0,Read,ACK
5.386613200000000,71,209,0,Read,ACK
5.386709400000000,71,209,0,Read,ACK
5.386805500000000,71,209,12,Read,ACK
5.386901700000000,71,209,24,Read,ACK
5.386997900000000,71,209,110,Read,ACK
5.387094100000000,71,209,0,Read,ACK
5.387190300000000,71,209,0,Read,ACK
5.387286400000000,71,209,6,Read,ACK
5.387382600000000,71,209,146,Read,ACK
5.387478800000000,71,209,10,Read,ACK
5.387575000000000,71,209,22,Read,ACK
5.387671200000000,71,209,192,Read,ACK
5.387767300000000,71,209,223,Read,NAK
5.388165300000000,72,208,109,Write,ACK
5.388260500000000,72,208,0,Write,ACK
5.388355700000000,72,208,144,Write,ACK
5.388662100000000,73,208,111,Write,ACK
5.388757200000000,73,208,255,Write,ACK
5.388852400000000,73,208,255,Write,ACK
5.388947600000000,73,208,2,Write,ACK
5.389042800000000,73,208,86,Write,ACK
5.389138000000000,73,208,253,Write,ACK
5.389233100000000,73,208,140,Write,ACK
5.389328300000000,73,208,211,Write,ACK
5.389423500000000,73,208,119,Write,ACK
5.389518700000000,73,208,255,Write,ACK
5.389613900000000,73,208,225,Write,ACK
5.389709000000000,73,208,196,Write,ACK
5.389804200000000,73,208,150,Write,ACK
5.389899400000000,73,208,224,Write,ACK
5.389994600000000,73,208,197,Write,ACK
5.390089700000000,73,208,190,Write,ACK
5.390184900000000,73,208,170,Write,ACK
5.390431500000000,74,208,109,Write,ACK
5.390526700000000,74,208,0,Write,ACK
5.390625400000000,74,208,144,Write,ACK
5.390866900000000,75,208,111,Write,ACK
5.391092100000000,76,209,255,Read,ACK
5.391188300000000,76,209,255,Read,ACK
5.391284500000000,76,209,2,Read,ACK
5.391380600000000,76,209,86,Read,ACK
5.391476800000000,76,209,253,Read,ACK
5.391573000000000,76,209,140,Read,ACK
5.391669100000000,76,209,211,Read,ACK
5.391765200000000,76,209,119,Read,ACK
5.391861400000000,76,209,255,Read,ACK
5.391957600000000,76,209,225,Read,ACK
5.392053800000000,76,209,196,Read,ACK
5.392149900000000,76,209,150,Read,ACK
5.392246100000000,76,209,224,Read,ACK
5.392342300000000,76,209,197,Read,ACK
5.392438500000000,76,209,190,Read,ACK
5.392534600000000,76,209,170,Read,NAK
5.392937700000000,77,208,109,Write,ACK
5.393032900000000,77,208,0,Write,ACK
5.393128100000000,77,208,160,Write,ACK
5.393434600000000,78,208,111,Write,ACK
5.393529800000000,78,208,0,Write,ACK
5.393625000000000,78,208,0,Write,ACK
5.393720200000000,78,208,0,Write,ACK
5.393815400000000,78,208,0,Write,ACK
5.393910500000000,78,208,255,Write,ACK
5.394005700000000,78,208,255,Write,ACK
5.394100900000000,78,208,11,Write,ACK
5.394196100000000,78,208,43,Write,ACK
5.394291300000000,78,208,0,Write,ACK
5.394386400000000,78,208,0,Write,ACK
5.394481600000000,78,208,22,Write,ACK
5.394576800000000,78,208,87,Write,ACK
5.394672000000000,78,208,0,Write,ACK
5.394767100000000,78,208,0,Write,ACK
5.394862300000000,78,208,3,Write,ACK
5.394957500000000,78,208,89,Write,ACK
5.395214100000000,79,208,109,Write,ACK
5.395309300000000,79,208,0,Write,ACK
5.395404500000000,79,208,160,Write,ACK
5.395645900000000,80,208,111,Write,ACK
5.395875100000000,81,209,0,Read,ACK
5.395971200000000,81,209,0,Read,ACK
5.396067400000000,81,209,0,Read,ACK
5.396163500000000,81,209,0,Read,ACK
5.396259700000000,81,209,255,Read,ACK
5.396355900000000,81,209,255,Read,ACK
5.396452100000000,81,209,11,Read,ACK
5.396548200000000,81,209,43,Read,ACK
5.396644400000000,81,209,0,Read,ACK
5.396740600000000,81,209,0,Read,ACK
5.396836700000000,81,209,22,Read,ACK
5.396932800000000,81,209,87,Read,ACK
5.397029000000000,81,209,0,Read,ACK
5.397125200000000,81,209,0,Read,ACK
5.397221400000000,81,209,3,Read,ACK
5.397317500000000,81,209,89,Read,NAK
5.397715500000000,82,208,109,Write,ACK
5.397810600000000,82,208,0,Write,ACK
5.397905700000000,82,208,176,Write,ACK
5.398217300000000,83,208,111,Write,ACK
5.398312500000000,83,208,64,Write,ACK
5.398407600000000,83,208,0,Write,ACK
5.398502800000000,83,208,0,Write,ACK
5.398598000000000,83,208,0,Write,ACK
5.398693200000000,83,208,0,Write,ACK
5.398788400000000,83,208,0,Write,ACK
5.398883500000000,83,208,29,Write,ACK
5.398978700000000,83,208,250,Write,ACK
5.399073900000000,83,208,0,Write,ACK
5.399169100000000,83,208,2,Write,ACK
5.399264300000000,83,208,108,Write,ACK
5.399359400000000,83,208,29,Write,ACK
5.399454600000000,83,208,0,Write,ACK
5.399549800000000,83,208,0,Write,ACK
5.399645000000000,83,208,0,Write,ACK
5.399740100000000,83,208,0,Write,ACK
5.399992100000000,84,208,109,Write,ACK
5.400090900000000,84,208,0,Write,ACK
5.400186000000000,84,208,176,Write,ACK
5.400427500000000,85,208,111,Write,ACK
5.400652800000000,86,209,64,Read,ACK
5.400749000000000,86,209,0,Read,ACK
5.400845200000000,86,209,0,Read,ACK
5.400941400000000,86,209,0,Read,ACK
5.401037500000000,86,209,0,Read,ACK
5.401133700000000,86,209,0,Read,ACK
5.401229900000000,86,209,29,Read,ACK
5.401326100000000,86,209,250,Read,ACK
5.401422200000000,86,209,0,Read,ACK
5.401518400000000,86,209,2,Read,ACK
5.401614600000000,86,209,108,Read,ACK
5.401710800000000,86,209,29,Read,ACK
5.401807000000000,86,209,0,Read,ACK
5.401903100000000,86,209,0,Read,ACK
5.401999300000000,86,209,0,Read,ACK
5.402095400000000,86,209,0,Read,NAK
5.402493500000000,87,208,109,Write,ACK
5.402588600000000,87,208,0,Write,ACK
5.402683800000000,87,208,192,Write,ACK
5.402990300000000,88,208,111,Write,ACK
5.403091200000000,88,208,63,Write,ACK
5.403186300000000,88,208,255,Write,ACK
5.403281500000000,88,208,223,Write,ACK
5.403376700000000,88,208,235,Write,ACK
5.403471900000000,88,208,0,Write,ACK
5.403567100000000,88,208,62,Write,ACK
5.403662200000000,88,208,179,Write,ACK
5.403757400000000,88,208,182,Write,ACK
5.403852600000000,88,208,0,Write,ACK
5.403947700000000,88,208,13,Write,ACK
5.404042800000000,88,208,34,Write,ACK
5.404138000000000,88,208,120,Write,ACK
5.404233200000000,88,208,0,Write,ACK
5.404328400000000,88,208,0,Write,ACK
5.404423500000000,88,208,47,Write,ACK
5.404518700000000,88,208,60,Write,ACK
5.404765300000000,89,208,109,Write,ACK
5.404860500000000,89,208,0,Write,ACK
5.404960100000000,89,208,192,Write,ACK
5.405206500000000,90,208,111,Write,ACK
5.405431800000000,91,209,63,Read,ACK
5.405528000000000,91,209,255,Read,ACK
5.405624200000000,91,209,223,Read,ACK
5.405720400000000,91,209,235,Read,ACK
5.405816500000000,91,209,0,Read,ACK
5.405912700000000,91,209,62,Read,ACK
5.406008800000000,91,209,179,Read,ACK
5.406105000000000,91,209,182,Read,ACK
5.406201100000000,91,209,0,Read,ACK
5.406297300000000,91,209,13,Read,ACK
5.406393500000000,91,209,34,Read,ACK
5.406489700000000,91,209,120,Read,ACK
5.406585900000000,91,209,0,Read,ACK
5.406682000000000,91,209,0,Read,ACK
5.406778200000000,91,209,47,Read,ACK
5.406874300000000,91,209,60,Read,NAK
5.407287400000000,92,208,109,Write,ACK
5.407382500000000,92,208,0,Write,ACK
5.407477700000000,92,208,208,Write,ACK
5.407784200000000,93,208,111,Write,ACK
5.407879400000000,93,208,0,Write,ACK
5.407974600000000,93,208,0,Write,ACK
5.408069700000000,93,208,0,Write,ACK
5.408164800000000,93,208,0,Write,ACK
5.408260000000000,93,208,0,Write,ACK
5.408355200000000,93,208,25,Write,ACK
5.408450400000000,93,208,66,Write,ACK
5.408545600000000,93,208,181,Write,ACK
5.408640700000000,93,208,0,Write,ACK
5.408735900000000,93,208,0,Write,ACK
5.408831100000000,93,208,57,Write,ACK
5.408926300000000,93,208,162,Write,ACK
5.409021500000000,93,208,0,Write,ACK
5.409116600000000,93,208,0,Write,ACK
5.409211800000000,93,208,179,Write,ACK
5.409307000000000,93,208,101,Write,ACK
5.409553600000000,94,208,109,Write,ACK
5.409648800000000,94,208,0,Write,ACK
5.409743900000000,94,208,208,Write,ACK
5.409985400000000,95,208,111,Write,ACK
5.410215700000000,96,209,0,Read,ACK
5.410311900000000,96,209,0,Read,ACK
5.410408100000000,96,209,0,Read,ACK
5.410504300000000,96,209,0,Read,ACK
5.410600400000000,96,209,0,Read,ACK
5.410696600000000,96,209,25,Read,ACK
5.410792800000000,96,209,66,Read,ACK
5.410889000000000,96,209,181,Read,ACK
5.410985200000000,96,209,0,Read,ACK
5.411081300000000,96,209,0,Read,ACK
5.411177500000000,96,209,57,Read,ACK
5.411273700000000,96,209,162,Read,ACK
5.411369900000000,96,209,0,Read,ACK
5.411466000000000,96,209,0,Read,ACK
5.411562200000000,96,209,179,Read,ACK
5.411658300000000,96,209,101,Read,NAK
5.412056400000000,97,208,109,Write,ACK
5.412151600000000,97,208,0,Write,ACK
5.412246800000000,97,208,224,Write,ACK
5.412553300000000,98,208,111,Write,ACK
5.412648500000000,98,208,217,Write,ACK
5.412743700000000,98,208,14,Write,ACK
5.412838900000000,98,208,159,Write,ACK
5.412934000000000,98,208,201,Write,ACK
5.413029200000000,98,208,29,Write,ACK
5.413124300000000,98,208,207,Write,ACK
5.413219500000000,98,208,76,Write,ACK
5.413314600000000,98,208,52,Write,ACK
5.413409700000000,98,208,48,Write,ACK
5.413504900000000,98,208,0,Write,ACK
5.413600100000000,98,208,0,Write,ACK
5.413695300000000,98,208,0,Write,ACK
5.413790500000000,98,208,80,Write,ACK
5.413885600000000,98,208,0,Write,ACK
5.413980800000000,98,208,0,Write,ACK
5.414076000000000,98,208,0,Write,ACK
5.414326700000000,99,208,109,Write,ACK
5.414421800000000,99,208,0,Write,ACK
5.414517000000000,99,208,224,Write,ACK
5.414758600000000,100,208,111,Write,ACK
5.414983900000000,101,209,217,Read,ACK
5.415080000000000,101,209,14,Read,ACK
5.415176200000000,101,209,159,Read,ACK
5.415272300000000,101,209,201,Read,ACK
5.415368400000000,101,209,29,Read,ACK
5.415464600000000,101,209,207,Read,ACK
5.415560700000000,101,209,76,Read,ACK
5.415656900000000,101,209,52,Read,ACK
5.415753100000000,101,209,48,Read,ACK
5.415849300000000,101,209,0,Read,ACK
5.415945500000000,101,209,0,Read,ACK
5.416041600000000,101,209,0,Read,ACK
5.416137800000000,101,209,80,Read,ACK
5.416234000000000,101,209,0,Read,ACK
5.416330200000000,101,209,0,Read,ACK
5.416426300000000,101,209,0,Read,NAK
5.416824400000000,102,208,109,Write,ACK
5.416919600000000,102,208,0,Write,ACK
5.417014700000000,102,208,240,Write,ACK
5.417321200000000,103,208,111,Write,ACK
5.417416300000000,103,208,59,Write,ACK
5.417511400000000,103,208,182,Write,ACK
5.417606600000000,103,208,122,Write,ACK
5.417701800000000,103,208,232,Write,ACK
